seller's market	8
selling point	9
send away	9
send away for	7
send for a toss	2
send shivers down someone's spine	10
send someone packing	8
send someone to the showers	6
send to Coventry	3
send to dorse	1
send word	7
sense of craft	4
separate the wheat from the chaff	9
serve notice	6
serve someone right	8
serve the turn	2
serve time	9
serve two masters	7
serve up	7
set a spell	3
set back	7
set by the ears	2
set down	6
set eyes on	8
set foot	7
set for life	8
set in motion	8
set in one's ways	7
set in stone	9
set of pipes	4
set of wheels	5
set off	9
set one's cap at	3
set one's hair on fire	3
set one's heart on	7
set one's shoulder to the wheel	6
set one's watch back	8
set pulses racing	7
set store by	4
set straight	8
set the bar	9
set the pace	9
set the stage	10
set the Thames on fire	3
set the wheels in motion	8
set the world on fire	7
set to work	9
set up one's staff	5
set up shop	9
settle a score	8
settle for	10
settle in	10
settle into	10
settle one's account	5
settle someone's hash	3
settle upon	6
settle with	7
sew buttons	8
sex machine	9
sex on legs	7
sex pact	4
sex talk	8
sex up	7
sexual congress	5
sexual relation	9
sexual tension	9
shacked up	8
shake a leg	9
shake like a leaf	10
shake off the dust from one's feet	6
shake out	8
shake that monkey	4
shake the pagoda tree	2
shake the plum tree	2
shallow end	8
sham Abraham	1
shank-nag	1
shanks' mare	3
shanks' nag	2
shanks' pony	4
shape up	9
shape up or ship out	8
share and share alike	8
sharp cookie	6
sharp tongue	8
sharp-elbowed	5
sharp-set	4
shatter the ice	6
she'll be right	7
sheathe the sword	5
shed a tear	9
shed blood	9
shed find	1
shed light upon	9
shift gears	10
shift the dial	3
shimmy on down	5
shirtless	10
shit a brick	7
shit in someone's Cheerios	6
shit on toast	4
shit one's pants	8
shit or get off the can	7
shit or get off the pot	9
shit out of luck	8
shit stain	6
shit the bed	8
shit-eating grin	9
shit-stir	5
shitstorm	7
shitting match	6
shock to the system	9
shoe-leather	5
shoot 'em up	6
shoot down	9
shoot first and ask questions later	8
shoot from the lip	3
shoot holes	5
shoot off	7
shoot off at the mouth	6
shoot one's bolt	4
shoot one's load	5
shoot oneself in the foot	9
shoot the boots	2
shoot the breeze	7
shoot the bull	6
shoot the messenger	8
short end of the stick	9
short fuse	8
short hairs	5
short leash	8
short of a length	3
short on looks	6
short strokes	2
short temper	9
short-sheet	4
shot across the bow	6
shot heard round the world	7
shot in the dark	9
shotgun approach	6
shotgun wedding	8
shots fired	8
shoulder to cry on	10
shout fire in a crowded theater	9
shove it up your ass	8
shove something down someone's throat	8
show a clean pair of heels	5
show a leg	7
show ankle	4
show colour	5
show off	10
show one's butt	6
show one's cards	9
show one's teeth	5
show one's true colors	9
show one's true stripes	6
show someone a good time	8
show someone a thing or two	8
show someone one's etchings	2
show someone the door	9
show the flag	6
show up	10
show who's boss	9
shower down	1
shrinking violet	7
shuffle off this mortal coil	5
shut my mouth	4
shut one's eyes	8
shut one's eyes and think of England	3
shut one's face	2
shut one's gob	4
shut one's mouth	10
shut one's trap	6
shy bladder	2
sick and tired	10
sick as a parrot	4
sick at heart	6
sick list	8
sick man	7
sick puppy	5
sick to the back teeth	3
side issue	8
sift out	7
sigh of relief	10
sight for sore eyes	9
sight to behold	7
sight unseen	8
sign in	10
sign of the times	9
sign off	10
sign on	10
sign on the dotted line	10
silent as the grave	9
silent killer	8
silky smooth	9
silly me	10
silly money	7
silly season	8
silver screen	9
silver sheet	4
silver spoon	9
silver tongue	7
silver-lined	6
silver-tongued	7
simmer down	9
simple as kiss your hand	2
sin tax	6
sing along	10
sing for one's supper	8
sing from the same hymnbook	7
sing off the same hymn sheet	8
sing small	5
sing soprano	7
sing the praises of	8
sing the same tune	7
singe one's wings	4
singing soprano	6
sink in	9
sinking ship	9
siren song	5
sit back	10
sit in	7
sit in for	8
sit in with	6
sit on	7
sit on one's ass	8
sit on one's hands	7
sit on the fence	9
sit one's ass down	8
sit right	8
sit still	10
sit through	9
sit tight	9
sit with	1
sit-by-the-fire	2
sitting duck	9
sitting pretty	8
six and two threes	2
six feet under	10
six of one, half a dozen of the other	7
six of the best	4
six ways to Sunday	6
six-pack of rolls	1
sixth-rate	3
size queen	2
size up	7
skate around	5
skate on thin ice	9
skate one's lane	2
skate over	4
skeleton	6
skeleton at the feast	5
skeleton crew	8
skeleton in the closet	9
skeleton in the cupboard	7
ski-jump nose	3
skin and bones	9
skin in the game	8
skip a beat	8
skip out	7
skip rope	10
skirt chaser	6
skittles party	2
skunk at a garden party	5
slam dunk	9
slam on the brakes	9
slap and tickle	6
slap leather	4
slap someone around	8
slave to fashion	7
sleep	10
sleep a wink	6
sleep camel	1
sleep funny	1
sleep in	10
sleep in heavenly peace	9
sleep off	8
sleep on	7
sleep rough	3
sleep together	10
sleep with	10
sleep with the fishes	8
sleeping at the switch	5
sleeping giant	7
sleeping policeman	6
sleeveless errand	2
sleeves from one's vest	1
sleight of hand	7
slender reed	4
sling along	5
sling off	3
sling one's hook	4
sling to	2
slings and arrows	4
slip back to old ways	7
slip into	9
slip of the pen	8
slip of the tongue	10
slip someone's mind	10
slip through the cracks	8
slip under the radar	8
slip up	9
slip-up	9
slippery as an eel	7
slop bowl	3
slop out	2
slow burn	6
slow march	7
slow off the mark	8
slow on the uptake	8
slow up	7
slow-walk	5
slower than molasses	8
slug away	5
slut's wool	1
small change	9
small fry	8
small potatoes	7
small print	10
small talk	10
small wonder	7
smart arse	6
smart chance	4
smash hit	10
smash up	9
smear campaign	8
smell a rat	9
smell blood	7
smell like a rose	9
smell like a tart's handbag	3
smell of an oily rag	4
smell of the lamp	2
smell of the shop	5
smell the barn	2
smell what someone is stepping in	3
smile a thousand smiles	5
smile from ear to ear	9
smoke like a chimney	8
smoke one's own dope	6
smoke out	7
smoke signal	9
smoke-filled room	7
smoking gun	9
smooth down	6
smooth sailing	8
snake eyes	7
snake oil	8
snap it up	7
snap judgment	8
snap out of	9
snap someone's head off	7
snatch defeat from the jaws of victory	9
snatch the pebble	2
snatch victory from the jaws of defeat	9
sneck posset	1
snedging	1
sneeze on the truth	2
sniff test	6
snip-snap	3
snipe hunt	4
snitches get stitches	7
snot-nosed	6
snow job	7
snow on the mountaintop	4
snow on the rooftop	5
snow out	4
snowball's chance in hell	8
snowed under	8
snuggle bunny	5
so be it	9
so far	10
so far so good	10
so long as	9
so much for	8
so there	7
soak up	9
soaked to the skin	8
soaking wet	10
sob story	8
social death	6
social ladder	9
sock-knocking	2
sod off	7
soda jerk	5
soft kill	4
soft Mick	1
soft sawder	2
soft shoe	5
soft spot	9
soft touch	7
soft underbelly	6
soften someone's cough	3
soften the blow	8
soften the ground	3
soften up	7
some old	2
some people	9
some pumpkins	4
someone's blood runs cold	8
someone's heart is in	5
someone's heart out	6
someone's jaw dropped	9
something awful	7
something is rotten in the state of Denmark	10
something like	9
sometimes a cigar is just a cigar	8
somewhere along the line	9
somewhere over the rainbow	10
son of Adam	5
son of the morning	6
song and dance	8
songbird	7
sore point	8
sore-thumbish	2
sort of	10
sort oneself out	8
sort out	10
sound asleep	10
soup sandwich	3
soup-to-nuts	7
sour grapes	8
sour note	7
sour stomach	6
sour tooth	2
southpaw	7
sow dragon's teeth	3
space out	9
spank the monkey	5
spare no effort	8
spare someone the details	9
spare someone's blushes	6
spare tire	10
spare tyre	10
spark spread	2
speak for	7
speak for oneself	9
speak in circles	6
speak of the devil	9
speak of the devil and he appears	9
speak of the devil and he shall appear	9
speak one's mind	10
speak out	10
speak someone's language	10
speak to	10
speak up	10
speak with a forked tongue	7
spear carrier	4
special delivery	9
special needs	10
spectator sport	8
speech is silver, silence is golden	8
speed merchant	3
speed up	10
Speedy Gonzales	1
spick and span	7
spick-and-span	7
spicy tooth	1
spiff up	6
spill ink	4
spill juice	3
spill one's guts	7
spill one's seed	2
spill the beans	9
spin a yarn	6
spin doctor	8
spin one's wheels	7
spin out	5
spine-tingling	6
spit feathers	5
spit in the ocean	4
spit in the wind	6
spit into the wind	6
spit nails	4
spit on	8
spit out	9
spitstick	2
spitting distance	7
splash down	6
splice the mainbrace	3
split hairs	7
split on a rock	4
split one's sides	6
split the breeze	2
split the difference	9
split up	10
Spock ears	5
spoil market	3
spoil somebody rotten	8
spoil someone rotten	8
spoil the market	6
spoilt for choice	7
spot check	8
spot of bother	6
spread one's wings	7
spread out	9
spread the word	10
spring fever	8
spring for	6
spring in one's step	7
spring to life	8
spring to mind	9
spruce up	7
spur of the moment	9
square away	6
square meal	9
square on	5
square one	10
square peg in a round hole	9
square shooter	5
squeeze one out	6
squint like a bag of nails	2
stab in the back	9
stab in the dark	8
stack up	7
staff of life	6
stage of the game	8
stage right	6
stage-door Johnny	4
staircase wit	3
stalking horse	5
stall for time	8
stand a chance	9
stand behind	7
stand by	9
stand corrected	8
stand down	8
stand fast	7
stand fire	6
stand for	9
stand from under	4
stand in for	8
stand in one's own light	6
stand in someone's shoes	9
stand in the gap	3
stand in the gate	2
stand on ceremony	6
stand on its own	9
stand on one's head	8
stand on one's own two feet	9
stand on someone's shoulders	7
stand on the shoulders of	7
stand on the shoulders of giants	8
stand one's ground	10
stand pat	6
stand shilly-shally	3
stand tall	9
stand the test of time	10
stand to reason	9
stand treat	5
stand trial	10
stand up	10
stand up and be counted	9
stand up with	7
stand with	8
standard fare	7
star turn	5
star vehicle	6
star-crossed	7
stare someone in the face	9
staredown	8
stars align	7
stars are aligned	8
stars in one's eyes	9
start a family	10
start a fresh hare	2
start over	10
start with a clean sheet	7
start with a clean slate	9
starvin' Marvin	4
state of affairs	8
statistical tie	6
stave off	7
stay behind	9
stay in one's lane	7
stay on	9
stay put	9
stay the course	8
stay the distance	7
stay tuned	10
steady hand on the tiller	4
steady the ship	6
steady-as-she-goes	5
steal a glance	8
steal a march	3
steal someone's heart	9
steal someone's thunder	7
steal the show	9
steely-eyed	6
steely-nerved	5
steely-spined	4
stem the rose	1
stem the tide	7
step back	9
step down	8
step forward	8
step into someone's shoes	9
step lively	6
step on a rake	5
step on it	9
step on someone's toes	7
step out	6
step over	7
step up	9
step up one's game	8
step up to the plate	8
stepping razor	2
stepping stone	7
stew in one's juices	5
stick a fork in something	7
stick by	8
stick in someone's craw	4
stick in the mud	7
stick it to	6
stick it to the man	6
stick one's dick in crazy	3
stick one's foot in it	7
stick one's foot in one's mouth	9
stick one's head in the sand	8
stick one's neck out	8
stick one's nose into	7
stick one's oar in	5
stick out	9
stick the knife in	6
stick the landing	8
stick to	10
stick to one's guns	9
stick to one's knitting	7
stick to one's last	5
stick to one's text	6
stick to someone's ribs	6
stick together	10
stick up	9
stick with	10
sticker shock	7
sticking point	8
sticking-place	3
sticks and stones	9
sticks and stones may break my bones, but words will never hurt me	10
sticky fingers	8
sticky-finger	3
stiff upper lip	8
stink a buzzard off a gut wagon	1
stink a dog off a gut wagon	1
stink a skunk off a gut wagon	2
stink eye	7
stink on ice	3
stir shit	6
stir someone's blood	5
stir the embers	4
stock phrase	7
stock-still	6
stone cold	9
stone dead	8
stone deaf	8
stone's throw	9
stonewall	8
stop and smell the roses	10
stop at nothing	9
stop cold	8
stop dead	9
stop press	6
stop someone in their tracks	10
stop the bleeding	8
stop the lights	2
stop the presses	8
store away	7
storm off	9
storm out of the blocks	5
storm-racked	3
stormy weather	9
story	10
story, bud	1
stovepipe	4
stovepipe hat	5
straight away	9
straight face	9
straight from the horse's mouth	8
straight from the shoulder	7
straight goods	6
straight man	7
straight out of the chute	5
straight shooter	8
straight-face test	4
straighten out	9
strain a point	3
strain at a gnat	2
strain every nerve	6
strange bedfellows	7
strangle the parrot	1
strap on a pair	6
straw poll	7
straw that stirs the drink	4
street appeal	8
streets ahead	2
streets behind	1
stretch one's legs	8
stretch the truth	9
strike a blow	6
strike a chord	9
strike a false note	5
strike a light	3
strike it lucky	7
strike it rich	9
strike oil	8
strike one's flag	4
strike someone when they are down	7
strike tallies	2
strike the tent	6
strike up	6
strike while the iron is hot	10
string along	8
string attached	7
string out	7
string to one's bow	4
string up	6
strip off	8
stroke of business	2
stroke of luck	9
stroke of work	3
strung out	7
strut one's stuff	5
stub out	6
stuck in the mud	8
stuck in the Stone Age	7
stuck on	8
stuck up	9
stud muffin	5
stuff it	9
stuff one's face	8
stuff the ballot box	7
stuff you	9
stuffed like a turkey	8
stuffed shirt	6
suck tits	1
sucker punch	8
suffer fools gladly	5
suffer in silence	9
sugar and spice	7
sugar coated	8
sugarcoat a bitter pill	7
sugarcoat the pill	7
sugarcoated	8
suit down to the ground	5
suit one's book	4
suit the action to the word	5
summer and winter	8
sun worshipper	6
Sunday best	10
Sunday driver	9
Sunday-go-to-meeting clothes	5
sure enough	9
surf's up	8
suspend one's disbelief	6
suspended congress	1
Sussex Drive	1
swaddling clothes	7
swallow a bitter pill	9
swallow one's pride	10
swallow the leek	2
swan song	8
swap horses in midstream	6
swear by	9
swear off	9
sweat bricks	5
sweat bullets	9
sweat equity	7
sweat of one's brow	8
sweat the small stuff	9
sweep aside	8
sweep away	9
sweep out	9
sweep someone off their feet	10
sweep something under the rug	10
sweep the board	7
sweet dreams	10
sweet fuck all	3
sweet hereafter	2
sweet Jesus	8
sweet Mary	7
sweet Mary mother of God	6
sweet nothings	8
sweet smell of success	9
sweet tooth	10
sweet young thing	7
sweeten the pill	8
sweeten the pot	9
sweeten up	7
sweetheart deal	9
sweetness and light	6
swell up	9
swim upstream	9
swim with sharks	8
swing and a miss	7
swing both ways	5
swing for the fences	7
swing of things	8
swing round the circle	2
swing through	6
switch off	10
switch on	10
sword and sorcery	6
table scrap	7
table talk	7
table-turning	4
tag along	9
tail wagging the dog	7
take a back seat	8
take a bath	7
take a bead on	4
take a bite	9
take a bite out of	8
take a bow	9
take a breath	10
take a dookie	1
take a long walk on a short pier	2
take a flyer	3
take a dim view of	4
take a bullet	5
take a leaf out of someone's book	6
take a dive	7
take a gamble	8
take a gander	8
take a chance	9
take a crack at	9
take a licking and keep on ticking	9
take a number	9
take a breather	10
take a deep breath	10
take a hike	10
take a joke	10
take a load off	10
take a look	10
take a nap	10
take a pew	3
take a picture	10
take a piss	9
take a powder	6
take a ride to Tyburn	1
take a risk	10
take a run at	7
take a shit	9
take a shot in the dark	8
take a stab at	9
take a stand	10
take a tumble	7
take a turn	10
take a turn for the better	10
take a turn for the worse	10
take a walk	10
take a wife	9
take a wrong turn at Albuquerque	5
take aback	8
take aim	10
take air	1
take bread and salt	2
take by storm	8
take care of business	9
take check	4
take cover	9
take delight in	7
take down a notch	7
take down a peg	6
take flight	8
take for a spin	8
take for granted	10
take form	6
take French leave	5
take great pains	7
take guard	3
take heed	6
take huff	5
take ill	6
take into account	9
take into consideration	9
take it away	8
take it easy	10
take it on the lam	3
take it or leave it	9
take it out on	8
take it outside	7
take it up the ass	5
take it upon oneself	7
take its rise	2
take its toll	8
take kindly	6
take leave of one's senses	6
take liberties	6
take lightly	7
take matters into one's own hands	9
take no for an answer	9
take no notice of	7
take no prisoners	8
take occasion	4
take on	10
take on faith	8
take on the chin	9
take on water	7
take one day at a time	10
take one for the team	10
take one's chance	9
take one's courage in both hands	6
take one's eye off the ball	9
take one's eyes off	8
take one's hat off to	8
take one's hook	3
take one's leave	7
take one's medicine	9
take one's pick	9
take one's sweet little time	6
take one's time	10
take out	10
take out an onion	1
take out in trade	4
take out of context	6
take out the trash	10
take part	10
take pride	10
take roll	9
take sides	10
take silk	2
take soil	2
take someone for all they've got	9
take someone to the grave	7
take someone's arm	8
take someone's breath away	10
take someone's head off	9
take someone's part	8
take someone's word for it	10
take something as it comes	9
take something as read	7
take something in one's stride	8
take something in stride	9
take stock	9
take the biscuit	5
take the bitter with the sweet	8
take the bread out of someone's mouth	7
take the Browns to the Super Bowl	2
take the bull by the horns	9
take the cake	6
take the count	6
take the cure	5
take the fall	8
take the fifth	9
take the front seat	7
take the game to	6
take the gilt off the gingerbread	3
take the hint	9
take the initiative	9
take the law into one's own hands	9
take the lead	9
take the liberty	7
take the mask off	8
take the Michael	4
take the mick	5
take the mickey	6
take the offensive	7
take the pee	3
take the piss	8
take the plunge	9
take the point	8
take the rap	7
take the red pill	6
take the reins	9
take the ride	7
take the shadow for the substance	2
take the stand	9
take the veil	4
take the wheel	9
take the wind out of someone's sails	9
take time by the forelock	2
take time out	10
take to	10
take to heart	9
take to one's heels	8
take to task	7
take to the bank	9
take to the grave	7
take to the hills	8
take up a collection	10
take up the cudgel for	4
take up the cudgels	3
take up the gauntlet	6
take up the hatchet	5
talent management	6
talk a good game	7
talk a mile a minute	9
talk about	10
talk back	10
talk dirty	9
talk down	8
talk in circles	7
talk is cheap	9
talk jockey	2
talk like an apothecary	2
talk of the devil	8
talk out of one's ass	6
talk out of one's ear	3
talk out of turn	7
talk over someone's head	9
talk someone under the table	5
talk the legs off a pot	1
talk the talk	7
talk through one's hat	3
talk to	10
talk to a brick wall	8
talk to God	9
talk to oneself	10
talk turkey	6
talk up	7
talking head	4
tall in the saddle	5
tall order	8
tall story	7
tall tale	8
tamp down	6
tan someone's hide	5
tap dance	8
taste of one's own medicine	9
taste of one's own poison	6
teach grandma how to suck eggs	4
teach someone a lesson	10
teacher's pet	9
team up with	10
tear a cat	2
tear one's hair out	8
tear up	7
tear up the dance floor	8
tear up the pea patch	3
tee off	7
teed off	7
teensy weensy	6
teeny weeny	6
teething issues	8
teething problem	8
teething trouble	7
teething troubles	7
telephone tag	9
tell against	6
tell all	9
tell apart	8
tell fortunes	9
tell it like it is	10
tell it to Sweeney	3
tell it to the judge	7
tell it to the marines	8
tell its own tale	7
tell someone where to shove it	9
tell tales	9
tell tales out of school	6
tell the truth	10
tell you the truth	10
temper temper	8
tempest in a teapot	8
temple of immensity	1
tempt fate	7
ten a penny	4
ten to one	6
ten-cent word	3
ten-dollar word	5
tentpole movie	3
term of years	4
term of years absolute	2
term of years determinable	2
term out	4
territorial pissing	6
test bed	5
test the waters	8
than a bygod	1
thank one's lucky stars	8
thanks a bunch	9
thanks for nothing	9
that does it	10
that dog don't run	3
that ever walked on two legs	3
that figures	8
that way	9
that'll be the day	8
that'll be the frosty Friday	2
that's about the size of it	6
that's all she wrote	7
that's done it	7
that's just me	9
that's saying something	7
that's that	10
that's that on that	6
that's that shit	5
that's the thing	8
that's the ticket	7
that's what she said	9
that's your lot	5
the apple does not fall far from the tree	10
the ball is in someone's court	9
the bee's knees	6
the box they're going to bury it in	1
the buck stops here	9
the call is coming from inside the house	6
the cat's out of the bag	8
the cat's pajamas	5
the cat's pyjamas	5
the chickens come home to roost	6
the coast is clear	8
the curtain falls	7
the devil	10
the devil a one	2
the devil is a liar	5
the devil is in the details	9
the die is cast	7
the end of one's rope	8
the feathers fly	4
the finger	7
the genie's out of the bottle	7
the good doctor	6
the good doctors	3
the half of it	7
the handbags come out	2
the hell out of	9
the hell you say	8
the jig is up	7
the joke is on someone	9
the king is dead, long live the king	6
the last of pea-time	1
the length of the Flemington straight	1
the Lord's work	6
the measles	4
the moon on a stick	3
the nail that sticks out gets hammered down	7
the nose knows	5
the old woman is plucking her goose	2
the one that got away	9
the organ grinder, not the monkey	5
the other day	10
the pants off	8
the pen is mightier than the sword	10
the plot thickens	8
the quality	3
the rabbit died	2
the reality is	10
the rest is history	9
the rubber meets the road	7
the seventh water after kissel	1
the shirt off one's back	6
the shoe is on the other foot	8
the show must go on	10
the straw that broke the camel's back	9
the streets are paved with gold	5
the stroke that broke the camel's back	3
the sun sets on something	7
the terrorists will have won	6
the thing is	10
the thing of it	5
the wheels fell off	8
the whole world and his dog	6
the word is go	4
the world over	8
them's the breaks	6
them's the facts	7
then again	9
then and there	8
there and back	8
there for everyone to see	9
there is a new sheriff in town	7
there is no there there	5
there must be something in the water	7
there we go	9
there you are	9
there you go	9
there you have it	9
thick and thin	8
thick and threefold	3
thick as thieves	7
thick of things	6
thick skin	8
thief in the night	7
thigh-slapper	2
thin air	9
thin end of the wedge	6
thin the herd	5
thin-skinned	8
thing of the past	9
think aloud	8
think back	9
think of England	3
think on one's feet	8
think one hung the moon	4
think one is God's own cousin	2
think out loud	9
think over	9
think tank	7
think the world of	8
think twice	10
think up	8
think with one's little head	6
third hand	5
third string	6
third wheel	9
third-rate	8
thirteenth reason why	4
this is where we came in	5
this minute	10
thorn in someone's side	9
thorn in the flesh	7
though but	3
thought bubble	8
thousand pardons	6
thrash out	7
thread the needle	8
Three Musketeers	10
three score and ten	6
three sheets to the wind	9
three skips of a louse	2
three squares	5
Three Stooges	10
three-dimensionality	7
three-martini lunch	5
three-on-the-tree	2
three-ring circus	8
thrill kill	3
thrill killer	4
through the looking-glass	7
through the mill	7
through the roof	8
throw a bone to	7
throw a fit	9
throw a kiss	9
throw a monkey wrench in the works	9
throw a monkey wrench into the works	9
throw a spanner in the works	7
throw a sprat to catch a mackerel	4
throw a tantrum	10
throw a wobbly	3
throw a wrench in	6
throw a wrench in the gears	8
throw a wrench in the works	9
throw an ant into a sty	1
throw an eye	2
throw aside	6
throw away	9
throw caution to the wind	8
throw cold water on	7
throw down	6
throw down the gauntlet	7
throw dust in someone's eyes	5
throw good money after bad	9
throw in	6
throw in at the deep end	7
throw in the towel	10
throw in with	6
throw money away	9
throw of the dice	4
throw off	7
throw off balance	8
throw off the trail	7
throw one's cap over the windmill	1
throw one's hat in the ring	7
throw one's hat over the fence	2
throw one's hat over the wall	2
throw one's hotdog down someone's hallway	1
throw one's toys out of the pram	5
throw one's voice	6
throw one's weight around	8
throw one's weight behind	7
throw out	9
throw shapes	4
throw stones	7
throw stones in a glass house	8
throw the baby out with the bathwater	9
throw the book at	8
throw the bull	6
throw the bull around	4
throw to the dogs	6
throw to the wind	6
throw to the wolves	8
throw up one's hands	9
throw up the sponge	5
throw wobblies	2
thud and blunder	1
thumb a ride	7
thumb on the scale	4
thumb one's nose	6
thus and so	3
thus and such	3
tick all the boxes	8
tick over	5
ticket to ride	7
tickle pink	4
tickle someone's funny bone	9
tickle someone's pickle	1
tickle the dragon's tail	2
tide over	7
tie in	6
tie in with	6
tie one on	5
tie someone's hands	8
tie the knot	9
tie up	8
tie up loose ends	7
tight lips	6
tight ship	6
tight spot	7
tight squeeze	8
tight-lipped	7
tighten the purse strings	6
till death do us part	9
time alone will tell	7
time and material	5
time bandit	3
time burglar	2
time flies	10
time gentlemen please	4
time of one's life	8
time off	9
time out	9
time out of mind	5
time thief	2
time will tell	9
tin ear	6
tin god	4
tin-pot dictatorship	5
Tinker to Evers to Chance	3
tip of the hat	7
tip of the iceberg	10
tip off	8
tip one's hat	7
tip the scale	5
tip the scales	8
tip the wink	6
tip-off	8
tire fire	7
tired and emotional	8
tit for tat	9
tits up	6
to a degree	9
to a fare-thee-well	4
to a fault	5
to a hair	2
to a T	7
to a turn	4
to all intents and purposes	6
to and fro	8
to be honest	10
to be sure	9
to beat the band	6
to boot	7
to date	10
to die for	8
to do with	9
to go	10
to hell	10
to hell in a handbasket	8
to high heaven	7
to little avail	6
to no avail	9
to one's heart's content	8
to one's mind	6
to overflowing	7
to pieces	9
to say nothing of	8
to say the least	9
to spare	7
to speak of	7
to tell the truth	10
to that end	7
to the backbone	6
to the bone	8
to the death	9
to the gills	6
to the letter	8
to the max	9
to the moon and back	9
to the nth degree	7
to the point	9
to the T	6
to the tee	8
to the tonsils	3
toast of the town	7
today we are all	2
toe the line	8
toes up	6
tomayto, tomahto	9
tone down	8
tongue-in-cheek	7
tonsil hockey	4
tonsil tennis	5
too bad	10
too big for one's boots	7
too big for one's britches	6
too clever by half	6
too good for this world	8
too good to be true	9
too hot to hold	7
too many balls in the air	8
too rich for one's blood	7
tool around	6
toot one's own horn	7
tooth-and-nail	8
toothpaste is out of the tube	3
top banana	6
top cat	5
top dog	9
top dollar	8
top drawer	7
top end of town	4
top it off	9
top notch	9
top of mind	6
top of the hour	10
top of the line	9
top of the morning	7
top oneself	5
top shelf	8
top the charts	9
top up	8
top-heavy with drink	6
topple over	8
torque off	2
torqued off	2
toss-up	7
totus porcus	1
touch a nerve	8
touch off	6
touch on	7
touch oneself	10
touch the hem of someone's garment	3
touch up	7
touch wood	7
touchy-feely	6
tough as nails	9
tough break	9
tough call	8
tough cookies	6
tough going	8
tough love	9
tough luck	10
tough nut to crack	8
tough sledding	6
tough titty	2
tough tuchus	1
toughen up	9
town and gown	5
toys in the attic	7
track down	10
track record	10
trade hands	7
trailer park trash	6
trailer trash	8
transform and roll out	3
tread carefully	9
tread on someone's toes	9
tread the boards	6
tremble and obey	7
trench mouth	5
trial balloon	8
trial by fire	9
trial by media	5
trick of the trade	8
trick up one's sleeve	9
tried and tested	9
trip out	7
trip to the woodshed	3
Trojan-horse	7
trot out	6
trotter case	1
trouble at mill	2
trouble in paradise	8
true stripes	6
true to form	8
trump up	5
truth be told	9
try it on	7
try on for size	8
try one's hand	7
tube steak	2
tug of war	10
tug one's forelock	3
tumble on	6
tune in	9
tune out	9
tune up	8
tuned in	9
tuppence	5
tuppence worth	4
turd in the punchbowl	6
turf war	8
turkey shoot	5
turn a blind eye	9
turn a corner	8
turn a deaf ear	9
turn a hair	5
turn a number of shades of red	7
turn a phrase	6
turn a profit	9
turn a trick	7
turn against	10
turn around	10
turn back	10
turn back the clock	8
turn down	10
turn heads	9
turn in	10
turn in one's grave	7
turn into	10
turn into a pumpkin	6
turn loose	7
turn of events	8
turn off	10
turn on	10
turn on its head	7
turn on one's heel	8
turn one's coat	5
turn one's color	6
turn one's nose up	9
turn out	10
turn over	10
turn over a new leaf	8
turn someone's head	7
turn tail	6
turn the air blue	5
turn the boat	2
turn the corner	8
turn the other cheek	9
turn the page	9
turn the scale	4
turn the screw	6
turn the tables	9
turn the tide	8
turn to dust	7
turn to good account	5
turn two	1
turn up	10
turn up for the book	2
turn up one's nose	7
turn up the heat	8
turn up trumps	4
turn upside down	10
turn-off	10
turn-on	10
turtle up	3
twatfaced	2
twelve-ounce curls	5
twenty to the dozen	7
twenty winks	8
twenty-twenty hindsight	9
twiddle one's thumbs	9
twilight years	9
twinkle in one's father's eye	6
twinkling of an eye	8
twinkly-eyed	6
twist in the wind	7
twist of fate	9
two a penny	6
two birds with one stone	10
two bob	5
two cents	10
two for two	8
two ha'pennies for a penny	2
two lamps burning and no ship at sea	1
two left feet	9
two left hands	7
two penn'orth	3
two pennies to rub together	8
two pennies' worth	4
two sides of the same coin	10
two steps ahead	9
two thumbs up	10
two-bit	6
two-fisted drinker	7
two-hit wonder	8
two-second rule	9
two-way street	9
tyre kicker	5
ugly American	8
ugly customer	7
ugly duckling	10
under a cloud	6
under a spell	8
under construction	10
under control	10
under erasure	4
under glass	7
under lock and key	9
under no circumstances	10
under one roof	9
under one's hat	6
under one's own steam	8
under one's thumb	9
under one's very eyes	7
under one's wing	9
under sail	7
under someone's nose	9
under the carpet	9
under the covers	10
under the gun	8
under the impression	10
under the influence	10
under the microscope	9
under the radar	8
under the rose	4
under the rug	8
under the saya	2
under the sun	9
under the weather	10
under the wire	8
under way	9
understand the assignment	9
undress with one's eyes	7
unicorn barf	3
unicorn puke	3
unicorn vomit	3
university of life	7
university of the streets	5
unknown quantity	7
unmask one's batteries	2
uno ab alto	1
unring a bell	3
unsung hero	9
until hell freezes over	10
until one is blue in the face	8
until the cows come home	9
until the last dog is hung	2
unto the ages of ages	3
unused to	6
up a gum tree	4
up a height	2
up a tree	9
up against	7
up against it	7
up and at 'em	8
up and coming	9
up and down	10
up and running	10
up for	9
up for grabs	9
up front	10
up hill and down dale	5
up in the air	8
up on	2
up on one's ear	3
up one's own ass	6
up one's sleeve	8
up poo creek	1
up shit creek without a paddle	9
up shit's creek	2
up shit's creek without a paddle	9
up someone's street	6
up the ante	7
up the boohai	1
up the creek	8
up the river	6
up the wall	9
up the walls	9
up the yin-yang	4
up to eleven	7
up to here	10
up to no good	9
up to one's ears	7
up to scratch	8
up to something	9
up to speed	10
up to the hub	2
up with the chickens	6
up with the lark	5
up with the larks	6
up-and-comer	7
up-and-coming	8
